strata,upm,wt,post_class1,post_class2,post_class3,post_class4,post_class5,post_class6,modal_class,max_posterior
104,39,1,1.2756724962070821e-23,1.043371120958443e-14,0.99843253990889,0.0014805137790341524,8.694631206366228e-5,3.586881434480762e-20,3,0.99843253990889
104,84,1,1.612870030167885e-11,2.3070322767607697e-13,0.9997379699090531,2.1650070542426718e-4,1.4572130499911967e-5,3.095723866424679e-5,3,0.9997379699090531
104,84,1,1.6156898808037638e-54,0.9999997045682668,8.793350163503634e-82,6.507956351135757e-10,1.350170119910317e-108,2.9478093818558244e-7,2,0.9999997045682668
104,84,1,6.215532411240369e-6,2.0189693480107005e-8,0.009245974422171132,0.2989770528858759,0.6917707369698477,1.8006310626623463e-31,5,0.6917707369698477
104,89,1,8.700158930065518e-54,1.8014979284191225e-5,4.0509236031566914e-7,4.6565723343351245e-4,4.0959468275791955e-20,0.9995159226949213,6,0.9995159226949213
103,2,1,3.6180801373427104e-38,1.6061360622286588e-6,0.0016989413938296978,0.021657819842320958,3.604927095926192e-11,0.9766416325917363,6,0.9766416325917363
101,33,1,1.5239033417377298e-34,0.03216363984486369,2.060985195637769e-6,0.0011725388849958885,1.1198864029654396e-34,0.9666617602849457,6,0.9666617602849457
101,47,1,1.9213008343829047e-7,2.9453032691531183e-18,3.229560580270244e-13,0.9991839036573315,8.159042121920651e-4,7.108462854225339e-14,4,0.9991839036573315
103,86,1,9.86691416006331e-19,1.1099787981498747e-39,0.001485108204400086,8.651712947038222e-4,0.9976497205008966,2.676647012609373e-25,5,0.9976497205008966
103,118,1,7.390101281744606e-6,1.0561277714494284e-7,4.5849203274442424e-15,0.9954123805886668,0.004580123697268906,7.040131808488241e-16,4,0.9954123805886668
103,2,1,0.9855168734175264,5.349109640914681e-6,1.3725801114050707e-58,0.013888163466137618,5.896140066943915e-4,4.213510659288001e-58,1,0.9855168734175264
101,45,1,1.5547052651781604e-23,4.056228020647304e-17,3.605474433850697e-5,0.021382193253720636,1.888129226415233e-21,0.9785817520019409,6,0.9785817520019409
101,67,1,5.937897400478099e-12,8.131866474656436e-7,3.325398523449634e-14,0.26968287480500375,3.1005876655759016e-24,0.730316312002378,6,0.730316312002378
103,2,1,0.9166711289299674,0.08257865764748493,8.865036557827096e-65,7.502134225460906e-4,2.2177200298748248e-44,5.32309633223586e-47,1,0.9166711289299674
103,69,1,4.1431944382702525e-52,0.9416276355529152,5.435183435294675e-36,3.324480346993656e-5,3.3635723663266016e-66,0.0583391196436136,2,0.9416276355529152
101,67,1,3.845710921794159e-21,0.005123627525865636,2.191288153373169e-28,0.9691574460508199,6.038009652140837e-32,0.025718926423314623,4,0.9691574460508199
101,98,1,1.1875761827028555e-42,0.9999999996871765,2.0506997869769079e-109,1.3714013195266094e-11,3.9546241856901035e-122,2.9911012026309677e-10,2,0.9999999996871765
103,42,1,3.8698613735499686e-19,5.7553499399031654e-33,0.008469849348001978,0.9833469389836487,0.00818321166835099,3.658317895130636e-31,4,0.9833469389836487
101,47,1,7.615656603330106e-13,3.4497908582368377e-7,2.8333814526053755e-17,9.52132366918334e-4,2.605195247831779e-16,0.9990475226532343,6,0.9990475226532343
101,33,1,2.5991592649209862e-42,1.4702930128293946e-5,5.620545104244284e-9,5.149968567654918e-5,1.8443012703225009e-22,0.9999337917636499,6,0.9999337917636499
103,118,1,3.4866373896195454e-30,0.999999994982792,5.600857665237491e-96,1.1078554874978766e-10,5.681148264253017e-114,4.90642294294972e-9,2,0.999999994982792
101,54,1,9.127870797796645e-23,0.9427979856880491,9.523727632602946e-34,0.002368870860345407,7.474268909384874e-49,0.05483314345160681,2,0.9427979856880491
103,2,1,0.8521537427338234,3.7531188140753586e-19,1.0008873948144016e-41,0.015534561970356318,0.1323116952958214,2.074896799892383e-56,1,0.8521537427338234
101,98,1,4.552988810764967e-39,0.48776213531971585,2.6972450459314296e-22,1.2523907404384676e-4,1.1889152563457493e-44,0.5121126256062416,6,0.5121126256062416
103,117,1,2.9729099121748995e-22,0.9999956272051737,2.5424657872882867e-64,4.372794828086426e-6,1.416461194671851e-74,5.205688796026215e-32,2,0.9999956272051737
101,54,1,9.52992433926146e-12,2.345001257306254e-7,0.0025962135574118324,0.0057124837099689005,2.0021550637421827e-25,0.9916910682229645,6,0.9916910682229645
101,64,1,5.343311092657105e-5,6.175368593384421e-49,6.014594979942233e-4,0.02143527397732833,0.977909833413751,2.9473006429371344e-37,5,0.977909833413751
103,118,1,1.5935793083751717e-8,2.64862795883258e-8,9.81690406040094e-4,0.999018266444755,7.271310420487303e-10,1.720454394320067e-19,4,0.999018266444755
103,86,1,1.2424213429500434e-4,1.4573378177435136e-76,6.948589891674791e-7,8.986185941763883e-5,0.9997852011472981,5.875872197497736e-54,5,0.9997852011472981
103,42,1,0.9988371016051961,3.7397736325815717e-10,7.284953963430712e-49,2.7099019239058987e-6,0.0011601881189040408,1.0706916142435326e-87,1,0.9988371016051961
103,69,1,0.002952162300488502,6.307130091052547e-51,2.3614310383354006e-9,5.793988286926075e-4,0.9964684365093861,1.0751998649737673e-52,5,0.9964684365093861
103,118,1,2.377569390521422e-6,7.283598768603335e-38,0.008725520514065447,0.008673638912909497,0.9825984630036348,3.448293305611122e-24,5,0.9825984630036348
101,47,1,2.6331853899781754e-14,1.3814620396840666e-8,0.0023010627572999007,5.6706773231898576e-5,2.170002741450327e-11,0.997642216633122,6,0.997642216633122
103,86,1,0.998886839703046,9.50934069444133e-7,4.5585546085030366e-48,0.0011122093628842004,1.189671282996636e-17,2.4285944519927974e-71,1,0.998886839703046
103,2,1,9.361492359683156e-39,2.241961057243955e-4,7.834597864187996e-21,7.707031229339085e-4,9.03605458192581e-20,0.9990051007713423,6,0.9990051007713423
101,47,1,1.087269780155471e-21,4.055019845344372e-6,5.388029853526353e-15,0.999995944980079,1.923807215725044e-20,6.912168289050768e-14,4,0.999995944980079
103,42,1,9.93031015124229e-41,0.9999989096372375,5.253379427024937e-66,5.8613561460763054e-8,1.4744833481645778e-92,1.0317492013962052e-6,2,0.9999989096372375
101,45,1,0.8287471177033171,1.056891676474486e-24,1.2043701839539529e-23,1.1038577250863913e-5,0.17124184371943374,1.3415352686965407e-102,1,0.8287471177033171
101,54,1,3.469395618332316e-29,0.9999895885813349,7.247125035681674e-66,1.639289714796745e-8,5.884955157839236e-93,1.0395025768458844e-5,2,0.9999895885813349
103,86,1,1.2196681139481545e-14,7.0248056216062955e-22,2.0806167476492246e-7,0.01634875610049929,0.9836510358378137,7.752096135940379e-60,5,0.9836510358378137
101,45,1,6.594718025554265e-28,7.891556639342942e-7,4.397351568009676e-7,1.7977437302188977e-4,1.0364087664450511e-30,0.9998189967361583,6,0.9998189967361583
103,118,1,3.477815066391046e-5,1.6311743749978462e-31,1.1600336659109675e-4,0.9998492184827432,9.100246483494913e-20,1.3447046359425672e-44,4,0.9998492184827432
101,47,1,1.6499803677134692e-20,6.89130171127975e-11,0.8092875757231259,0.16365801738459465,0.027054406823366142,1.3937345094761256e-18,3,0.8092875757231259
103,69,1,1.1709285064061638e-8,8.637390723793096e-10,0.7418816130368134,0.22428684765925258,1.722532760188994e-4,0.033659273454891586,3,0.7418816130368134
101,47,1,2.8931799186307252e-5,1.8741306904991545e-38,2.5414753734047413e-5,0.002171811802626729,0.9977738416444522,6.101639362311481e-36,5,0.9977738416444522
101,98,1,2.2672852125718158e-23,4.992937683642361e-4,2.3452594404625613e-28,0.009956427104141742,5.745620545411749e-34,0.9895442791274923,6,0.9895442791274923
103,69,1,0.03141507103845708,4.467594882807856e-20,1.9668675550330713e-16,0.912227216770831,0.056357712190710785,9.259930796217309e-33,4,0.912227216770831
103,2,1,3.1233730696894877e-41,0.9999999997781419,5.071306307374153e-96,8.971044767237041e-11,6.275203364736931e-108,1.3214700194298111e-10,2,0.9999999997781419
101,45,1,1.231979808388834e-6,1.0098718422272713e-36,0.4064672134070125,0.0600087640957056,0.5335227905174739,5.47683662526023e-20,5,0.5335227905174739
101,67,1,3.28134776529755e-32,2.419431306650365e-28,2.618179814068299e-5,0.9999738182018602,3.795241953975714e-30,9.315247484181924e-41,4,0.9999738182018602
101,64,1,1.076541756032959e-12,8.44124789457571e-15,0.9993261663746253,6.471024805395975e-4,2.3732481545816208e-5,2.998662205141533e-6,3,0.9993261663746253
103,69,1,3.972251527820525e-6,3.462199195149538e-50,0.014676091678419751,0.01995193074830708,0.965368005321747,1.4570065434175264e-51,5,0.965368005321747
101,64,1,1.9316470469346477e-25,1.745338678846559e-7,0.0037358259341896995,0.0028859445048937424,1.4883222089602685e-9,0.9933780535387263,6,0.9933780535387263
103,117,1,5.263172435209267e-17,9.647139918273667e-47,1.0228130117364086e-4,0.6787704970050253,0.3211272216937993,2.7868879523067395e-21,4,0.6787704970050253
103,117,1,0.9999999926482932,1.3974716836862438e-16,1.1312992832799684e-71,1.563374035182501e-11,7.336072375100993e-9,4.771345404780799e-110,1,0.9999999926482932
103,117,1,1.597592946140737e-11,1.434737574499741e-14,0.9987082237306667,0.0011666891194013194,1.232755150615769e-4,1.8116188796364169e-6,3,0.9987082237306667
103,118,1,2.7305264222132717e-50,0.8045809263316076,1.0171551335504564e-33,0.0031886272686706026,2.301413801234829e-50,0.19223044639972336,2,0.8045809263316076
101,64,1,2.121004989916024e-26,1.9604426570129045e-14,0.9999081471876335,7.111139866364793e-5,1.668559565142345e-5,4.055818030946015e-6,3,0.9999081471876335
103,2,1,8.97186569352157e-12,1.6175647405677146e-37,0.9816873276480325,8.083943998051693e-4,0.017504277943190927,2.6970267988813494e-32,3,0.9816873276480325
101,98,1,4.441367378839876e-9,1.5515115682471829e-12,0.9839148108840959,0.014545324852196584,0.0015398598207874026,7.281027127044642e-17,3,0.9839148108840959
103,86,1,9.30480388527814e-36,1.0077816924347602e-7,0.689966007487947,0.20205181819410717,3.161496938086989e-6,0.10797891204283934,3,0.689966007487947
101,54,1,5.668757075761245e-22,1.0394493701935836e-15,4.818446660580202e-15,0.999999999999833,3.179160385726369e-18,1.6015003935301316e-13,4,0.999999999999833
103,118,1,6.8978764136593475e-25,0.5067348710385332,5.837554233267943e-59,2.5334157575507906e-4,1.256244102353789e-63,0.49301178738571155,2,0.5067348710385332
103,86,1,1.923746474260297e-9,3.3512813725082e-19,0.022424508501094755,0.9775754723730308,1.720212789991484e-8,2.5285454519313355e-29,4,0.9775754723730308
101,98,1,1.5097278884510507e-28,0.999999604472647,1.8481130603750113e-79,3.3818460003804454e-9,1.8287343339634214e-105,3.921455069360129e-7,2,0.999999604472647
101,54,1,4.398064537325407e-37,4.7954665903310244e-5,1.1210058968989015e-17,0.004526540840694117,5.206644573294966e-25,0.9954255044934017,6,0.9954255044934017
101,45,1,1.1367997164549536e-10,3.588451154052541e-8,0.04635521701080435,0.011048121228420145,2.8288699960599935e-8,0.9425965974738857,6,0.9425965974738857
103,117,1,2.7408632337479984e-17,1.7084033306849808e-18,7.014538856710555e-18,1,1.1591002698301033e-16,1.614262824265979e-17,4,1
103,86,1,2.52350311577443e-25,1.3561229657752599e-8,4.570291372007682e-15,0.004098589682211466,5.298931077639061e-22,0.9959013967565545,6,0.9959013967565545
101,67,1,4.524900912676327e-28,2.611841102685801e-7,6.772913702848376e-6,3.015514609010839e-5,3.68116412204442e-14,0.9999628107560592,6,0.9999628107560592
101,64,1,1.9953065432794152e-5,2.2776821324500532e-21,0.07068489760549716,0.7509051169882461,0.17839003234082515,6.2665311772113385e-18,4,0.7509051169882461
101,67,1,3.164395534653976e-19,4.2399420197854243e-16,9.307021134416632e-18,1,2.7485517630618985e-36,5.366849277633718e-28,4,1
103,86,1,2.9251319016865555e-5,2.598250487994741e-22,0.013700019923143732,0.06160558507083296,0.9246651436870069,8.557340290123621e-32,5,0.9246651436870069
101,54,1,1.5650782338628612e-26,4.895179866373417e-4,5.6640523467713595e-8,2.6997752166103064e-4,2.4546987006463822e-42,0.9992404478511798,6,0.9992404478511798
101,45,1,7.47841040880847e-40,0.9999870538720406,8.206825523636765e-53,6.448458374570825e-7,4.151232135688026e-104,1.2301282121876148e-5,2,0.9999870538720406
103,86,1,8.416786072239797e-16,0.9907100908051384,4.0455906741311516e-37,1.304840381887177e-5,9.770940135051749e-71,0.009276860791040693,2,0.9907100908051384
103,117,1,1.8312923960135603e-67,1.788875740509882e-5,2.417416086447146e-10,4.9476379341042245e-6,1.0331831246724435e-35,0.9999771633629188,6,0.9999771633629188
101,33,1,2.6875204236794335e-29,0.9999999823891771,1.0925291207756141e-81,4.267427123793378e-10,5.258571926476979e-107,1.718407970688362e-8,2,0.9999999823891771
101,33,1,2.658307532079961e-8,1.8736827953857397e-4,0.006191222422203578,0.0015909629780360268,9.758667550677985e-7,0.9920294438703908,6,0.9920294438703908
103,86,1,0.9999999747769909,7.908227566441403e-25,1.854250754044453e-53,2.5223008265015582e-8,4.840058869771053e-19,1.6383156353478028e-104,1,0.9999999747769909
103,86,1,0.9999999478376114,1.920376147213602e-28,1.419294382069991e-70,3.677897703138187e-11,5.212560987807301e-8,2.495601843930677e-98,1,0.9999999478376114
101,98,1,2.8079205574113575e-22,1.4927034793334953e-9,0.9382106203826308,0.061527166894389286,3.875942441046522e-6,2.583352878344359e-4,3,0.9382106203826308
101,67,1,2.9843598700895547e-37,0.9998673770068458,6.231918577102622e-62,3.891408701715662e-6,1.4823733766379963e-88,1.2873158445273774e-4,2,0.9998673770068458
103,69,1,7.316545268156952e-19,5.673506170214401e-27,0.038610077605383736,0.018230015591015697,0.94315990680117,2.4304620412216533e-12,5,0.94315990680117
104,46,1,7.996027000614029e-20,1.0496413432581479e-9,0.10230811519700911,0.8976156318265291,3.17761633489132e-8,7.622015065792706e-5,4,0.8976156318265291
104,22,1,1.4143889085603957e-63,0.019639902927259714,1.0374092030946004e-33,2.7974791927366484e-4,7.275371567740806e-40,0.9800803491534661,6,0.9800803491534661
104,46,1,1.254291817231244e-38,0.9986890689580156,2.8243269237082792e-61,7.752931871681085e-5,5.223585307167754e-70,0.0012334017232689654,2,0.9986890689580156
104,46,1,1.5893945475314044e-9,8.353090537444373e-11,0.9052635844720763,0.09423169527192339,4.376770316015361e-4,6.704155147306915e-5,3,0.9052635844720763
104,19,1,8.687956287542123e-5,8.80817092333667e-7,1.097182096623503e-15,0.9954814482284731,0.004430791391557668,2.0921909448519783e-42,4,0.9954814482284731
104,115,1,0.05962424949146299,8.30387854320768e-7,7.573206504281646e-30,0.921467335787261,0.018907584333423367,5.107667814170115e-56,4,0.921467335787261
104,115,1,5.894933507151648e-23,5.072043560618692e-26,0.8988729800465465,0.005094402031265251,0.09603261792218747,1.6895807485099325e-21,3,0.8988729800465465
104,19,1,1.4236630096350542e-5,4.252123708199618e-35,1.6398401463717324e-26,0.02304854553249997,0.9769372178374032,1.0233976445277454e-45,5,0.9769372178374032
104,115,1,1.3927570860927638e-4,0.998105938447041,9.375354066925075e-62,0.0017547858443503004,2.6159318922057216e-45,1.2344203390622143e-31,2,0.998105938447041
104,22,1,1.5964508848659158e-27,0.9996128292274461,8.249681514465173e-51,2.5058419737982133e-6,1.9794245493388429e-78,3.846649305798943e-4,2,0.9996128292274461
104,22,1,4.096438217984323e-22,8.583372647644085e-6,0.05130554333487835,0.3854786521722974,6.906924335393834e-8,0.5632071520509333,6,0.5632071520509333
104,22,1,2.0213785131013994e-25,3.8200018388117037e-7,0.001254017219307748,0.00274242990379829,2.1190339172672435e-10,0.9960031706648056,6,0.9960031706648056
104,115,1,2.1506728263608822e-4,5.767611010846489e-5,0.0763523593491866,0.8870146245824636,0.00882730730946499,0.027532965366140544,4,0.8870146245824636
104,115,1,2.3820770130114464e-40,0.9964851547423839,1.8354314992846538e-38,9.45102814172655e-6,5.69869827650141e-72,0.003505394229474812,2,0.9964851547423839
104,19,1,0.003351181067058212,4.1983804886250258e-50,1.6076967588974176e-21,1.1326832050391766e-4,0.9965355506124367,3.0513945100403767e-79,5,0.9965355506124367
104,22,1,2.263903834134828e-20,0.03659099828503471,1.2206632209618198e-16,0.24367098178615582,3.7793857824200487e-32,0.7197380199288111,6,0.7197380199288111
104,46,1,0.9999775423029957,2.07802656068488e-26,2.122714029200057e-40,2.3629445410897597e-7,2.222140254897681e-5,3.5348910314170254e-80,1,0.9999775423029957
104,22,1,3.443057226476446e-8,4.244455239985648e-27,1.0772024663768017e-4,2.244445173366756e-4,0.9996678008054534,1.6119039765070225e-39,5,0.9996678008054534
104,46,1,1.180414612234723e-25,9.97629713976233e-12,0.9885787186737868,0.0066560483364447275,4.090649712150601e-6,0.004761142330079983,3,0.9885787186737868
104,115,1,1.5685275302405763e-19,1.75934692732379e-22,0.37396399473835995,0.6239210090892889,0.002108839802970134,6.156369379938439e-6,4,0.6239210090892889
104,115,1,1.236666522657883e-33,0.0049675760342439,8.347300674531864e-19,0.416960491345838,4.2502949987942136e-21,0.578071932619919,6,0.578071932619919
104,46,1,0.9937147438216297,4.02774651676615e-24,1.3774013208699603e-49,3.5826205284960205e-6,0.006281673557843519,2.89300103627895e-90,1,0.9937147438216297
104,19,1,4.8630395753838594e-26,1.7251321809014003e-12,0.998142768961628,5.964905032101605e-4,6.437758494310944e-6,0.001254302774942081,3,0.998142768961628
104,46,1,1.0198425328954982e-18,7.57895171827441e-14,1.9112244312064576e-5,4.2657585192664235e-4,0.9995543119036845,5.4548741290252225e-37,5,0.9995543119036845
104,19,1,3.0325531484380904e-53,0.9999891030641193,5.428096034728854e-53,2.6563429784068613e-7,8.6234307039992255e-93,1.0631301583258682e-5,2,0.9999891030641193
104,46,1,1.212623747734151e-39,0.9741556958332122,1.0785725298143687e-37,1.620200496539819e-5,5.066561380798466e-60,0.025828102161821683,2,0.9741556958332122
104,46,1,1.3742729200765756e-20,2.754478979098612e-7,0.8552150835954625,0.14331814509556537,0.0014664958610030355,7.226483983073302e-14,3,0.8552150835954625
104,46,1,9.979169949727737e-20,0.678785833750037,7.01413860405096e-45,0.30214464421098175,2.2332467627617757e-45,0.019069522038980963,2,0.678785833750037
104,22,1,0.999485948126483,2.0349379735779193e-12,3.767733663188921e-36,2.1184997797914858e-5,4.928668736829206e-4,5.109815638356354e-77,1,0.999485948126483
104,115,1,0.9602431262585399,1.240822850482663e-35,2.131068333035576e-36,4.00909599082128e-5,0.03971678278155051,2.147349194729657e-77,1,0.9602431262585399
104,19,1,3.6980798801486387e-4,4.888874595258285e-37,3.485117959396704e-16,0.015555581066858793,0.9840746109451275,8.0425699408303e-24,5,0.9840746109451275
104,115,1,1.3850504508785297e-7,2.129883332916491e-40,0.018645418096465274,8.926187303128448e-4,0.9804618246681776,7.330613856719167e-49,5,0.9804618246681776
104,22,1,1.6905761278247055e-35,4.172471949094007e-5,1.6964978253962198e-27,0.15703100304473896,2.2141875953750662e-33,0.8429272722357698,6,0.8429272722357698
104,19,1,5.879638285339726e-25,6.384988715047219e-7,0.0020563824101512444,0.01461972759495894,1.4196445603562745e-14,0.9833232514960036,6,0.9833232514960036
104,19,1,0.24960833955099224,3.4563846251909535e-6,1.1042693397924279e-16,0.7470038110382713,0.0033843930261125226,1.9869750348195962e-30,4,0.7470038110382713
104,19,1,1.237324827577148e-39,0.99999997140486,1.4670201000429585e-79,2.8595140947868025e-8,2.8581338570478693e-104,4.448697324367262e-22,2,0.99999997140486
104,22,1,6.101353251187906e-34,2.0995622112148917e-5,2.910181491134129e-16,0.18885335180167492,1.3803571021025186e-21,0.8111256525762112,6,0.8111256525762112
104,22,1,3.905773392048286e-11,1.4549642609038526e-10,0.9961769881206839,0.003348846649826124,1.4275642338510648e-5,4.5988940259836226e-4,3,0.9961769881206839
104,22,1,3.685606851724542e-11,1.5226514546332319e-10,0.9971262194246633,0.0028680838974291635,5.696488785660086e-6,1.7572999558573476e-15,3,0.9971262194246633
104,19,1,3.033357693262314e-20,1.6214904502414674e-36,0.26046931550950797,0.031822923105192163,0.7077077604759143,9.093838591644925e-10,5,0.7077077604759143
104,115,1,1.1861697584851841e-65,0.9999928928649342,2.0870591754268346e-80,1.1415508613164548e-8,2.342970478881031e-108,7.095719556386339e-6,2,0.9999928928649342
104,19,1,1.2100098812333493e-23,7.933782866908353e-15,0.9902175859595417,0.0026648116543328544,0.007116276423889805,1.3259622270910027e-6,3,0.9902175859595417
104,46,1,5.784510260252403e-20,8.005736469539959e-41,0.001364939398855912,0.004728015996549909,0.9939070446045924,1.1630229128799134e-38,5,0.9939070446045924
104,19,1,0.9999977594231045,1.7453242074403457e-11,3.6355403264959644e-66,3.010405680313501e-8,2.210455383754722e-6,2.367403221985114e-91,1,0.9999977594231045
104,46,1,2.087524291471064e-12,1.141691868950536e-12,0.9997750523501842,1.4023359118336287e-4,6.674213037095046e-6,7.80398423664311e-5,3,0.9997750523501842
101,50,1,0.9077856480319952,5.640359891536139e-25,6.241268100545914e-35,4.7594480137832645e-4,0.09173840716662632,8.684724870576675e-53,1,0.9077856480319952
103,124,1,1.0171102036538928e-54,0.9999999930157859,4.018434806889431e-108,8.963555568551424e-11,2.1643440299939375e-110,6.894578861776394e-9,2,0.9999999930157859
103,68,1,4.273682399910683e-5,0.9262288406445082,2.1086501298181557e-45,0.07372842253149343,2.886783102342972e-44,2.3016993225027345e-17,2,0.9262288406445082
101,8,1,1.5851732433034882e-6,1.7846360546859518e-22,0.8694644868296333,0.03762227182819843,0.09291165616892334,2.812535891252915e-32,3,0.8694644868296333
103,57,1,4.025197446128385e-15,3.0499381782623608e-9,2.305609359037339e-17,0.9310259981089386,0.06897399884111954,4.2353641108238996e-20,4,0.9310259981089386
101,35,1,0.0017759537036661998,6.148601432698623e-49,8.749322341812674e-8,0.009127683884866235,0.9890962749182451,9.501767630118747e-39,5,0.9890962749182451
103,57,1,1.3020270767270314e-23,0.9997455898333242,2.530343638649397e-49,5.432499774335565e-6,6.496952229917854e-63,2.4897766690122966e-4,2,0.9997455898333242
103,60,1,4.995360061288897e-44,3.5126820336668495e-20,0.0027460860253744933,0.997218583977371,3.5329997254664305e-5,2.847564326468575e-17,4,0.997218583977371
103,26,1,0.0379769298757755,9.475247980979973e-22,1.6749298624878118e-28,0.5855726651311216,0.37645040499310306,1.781473869578514e-32,4,0.5855726651311216
103,51,1,8.818429187061867e-32,5.479298571728677e-34,0.0025309820488717398,0.9351655531276842,0.06230346482344436,4.80059350995493e-44,4,0.9351655531276842
103,68,1,2.365348420389211e-16,0.0013372992827397608,3.203362562938279e-43,0.9986627007172593,1.1077364157020976e-41,1.0687495024255817e-17,4,0.9986627007172593
101,50,1,1.9662359326978982e-41,0.9993363221706123,8.5095628346912e-53,1.3460329825030642e-6,2.5577814003863269e-85,6.623317964051052e-4,2,0.9993363221706123
101,111,1,5.120603106894482e-10,2.5635047192189614e-11,0.9736557619545791,0.02587938697653169,4.6151124943914865e-4,3.3392817547044003e-6,3,0.9736557619545791
101,73,1,1.3600438016367436e-26,2.4201824591103088e-8,0.004582858036102954,3.2705938583915434e-4,3.3978658522940933e-12,0.995090058372835,6,0.995090058372835
101,111,1,1.9495976049341076e-20,4.715255369897779e-17,2.8059146101047944e-5,0.9999661785622563,5.762291641262423e-6,1.3921389358573934e-15,4,0.9999661785622563
103,124,1,8.616750617938502e-42,0.9999999976795682,8.821130120518723e-95,8.898071941596524e-11,9.6318160035563e-108,2.2314516589955746e-9,2,0.9999999976795682
101,59,1,2.958951732765635e-16,1.6243149937710091e-22,3.5082139409358824e-4,0.12417360568466398,0.8754755729212409,3.307460351452994e-35,5,0.8754755729212409
101,40,1,5.260415128886119e-10,1.4227200275095965e-12,0.9950313431093272,0.004406036374555488,5.47091986597672e-4,1.552800205580619e-5,3,0.9950313431093272
103,68,1,5.927310149458174e-18,2.9310547032249736e-24,5.600262284617944e-4,0.0373643730423647,0.9620756007291728,1.7542627466562084e-21,5,0.9620756007291728
103,121,1,2.5107609993832924e-32,3.4336766187735317e-22,0.7391791396152007,0.24295914868802237,0.017861711696777086,1.1439176943078448e-44,3,0.7391791396152007
101,111,1,1.861426855319791e-20,6.372493584879159e-37,0.08475977436811633,0.09786478172190763,0.8173754439099776,1.2918163613083601e-21,5,0.8173754439099776
103,75,1,0.012310066340889146,5.893980061882192e-23,5.636408090733014e-44,0.0014965249815369437,0.9861934086775723,2.5045327799159796e-75,5,0.9861934086775723
102,119,1,0.9998853453212979,2.920367987418553e-13,2.856015876183682e-51,7.559164580522851e-7,1.1389876195116846e-4,5.896240274997382e-91,1,0.9998853453212979
103,124,1,3.9680269176772e-42,1.4507301098185078e-5,3.2726584349666955e-9,1.9635339559675666e-5,1.2480988501347956e-22,0.9999658540866843,6,0.9999658540866843
103,10,1,0.999653596489868,6.023634592705636e-39,2.0968205856451804e-39,1.5186672378409185e-7,3.4625164340941787e-4,2.1307198888906425e-80,1,0.999653596489868
103,10,1,0.999909390936995,5.417081467288962e-5,4.611758297159734e-65,3.6438248332226526e-5,2.048985436162468e-31,2.1120182758473514e-62,1,0.999909390936995
103,51,1,3.516002745188856e-5,5.347016022778107e-22,3.7765994088647155e-15,0.9262269123029128,0.07373792766962996,2.1289877428902115e-45,4,0.9262269123029128
103,68,1,3.682856887473866e-12,1.153419456758085e-6,0.0011363423426979497,0.003729905776540797,2.2111711976104148e-14,0.9951325984575993,6,0.9951325984575993
101,114,1,0.9349379532244907,1.549542604244671e-19,2.5286585992375724e-33,0.014380491659408906,0.050681555116100944,2.145162635803361e-61,1,0.9349379532244907
103,26,1,5.450099623044863e-19,7.273278370060756e-41,2.229883418885403e-5,2.8819898631061476e-4,0.9996895021795007,8.542232589641573e-40,5,0.9996895021795007
103,6,1,2.0539291659191318e-14,6.285543678842933e-9,0.015206189601956755,2.556371133824131e-4,4.4489923024313687e-14,0.984538166999052,6,0.984538166999052
103,71,1,1.4249388903321658e-12,8.292341700972866e-14,0.9995612025429697,3.6650792296516373e-4,6.235306353245034e-6,6.605422620443294e-5,3,0.9995612025429697
103,6,1,0.9999984632866562,3.788602178048976e-9,7.389572317765078e-53,1.1262232964464403e-6,4.067014464386195e-7,2.8921938623529084e-76,1,0.9999984632866562
103,121,1,0.9962347489006051,8.463146609438103e-12,2.713246756950977e-37,2.4009216046217995e-6,0.003762850169327615,6.221501329934973e-66,1,0.9962347489006051
101,87,1,5.668956042854336e-26,4.760863107725385e-7,0.008520037426388773,0.05504387030985475,8.95027942937328e-13,0.9364356161765502,6,0.9364356161765502
101,34,1,3.4141431148608175e-18,0.08983432613860191,2.3481210883593393e-31,0.9101656738612307,3.9168897893140394e-33,1.6867995494629557e-13,4,0.9101656738612307
103,10,1,4.3009746363954177e-13,5.473124505633124e-7,2.314441063669023e-17,0.0021728258311356345,3.889835648163347e-24,0.997826626855983,6,0.997826626855983
101,34,1,4.232902701065907e-9,6.863614436810127e-27,0.7752168690226499,0.038854350749972386,0.18592877542688013,5.675948256214574e-10,3,0.7752168690226499
101,111,1,8.071025454554908e-25,5.618551022950108e-10,0.32379882287237516,0.0014405495004691149,3.1725691310607974e-8,0.6747605953396107,6,0.6747605953396107
101,49,1,3.0559862791176636e-7,4.1059841863816843e-4,3.7166482326610974e-16,0.6416394374464571,2.133306744297383e-19,0.35794965853627736,4,0.6416394374464571
103,57,1,4.9402623289499765e-26,1.1304353863632697e-15,0.9998276055669599,6.654522557144133e-5,1.0579877720897839e-4,5.043025902372017e-8,3,0.9998276055669599
101,114,1,1.617074738178292e-13,1.228464567080453e-11,0.9986800657624074,2.7284931308916243e-4,4.774578199419858e-7,0.001046607454236407,3,0.9986800657624074
101,74,1,7.991380244337843e-22,1.0286723786724227e-5,2.5931172688089506e-16,0.356355276865003,6.845257116996705e-20,0.64363443641121,6,0.64363443641121
103,10,1,1.7711518383533687e-25,2.3894772565723022e-8,0.0013744427515338196,1.4011518877181516e-4,3.6739113673738356e-11,0.9984854181281837,6,0.9984854181281837
